player_id,name_last,name_first,link,link_title,name_full_commas,teams_list,first_year,last_year
alves101,Alves,Stan,https://afltables.com/afl/stats/players/S/Stan_Alves.html,"Melbourne (1965-1976), North Melbourne (1977-1979)","Alves, Stan","['Melbourne (1965-1976)', ' North Melbourne (1977-1979)']",1965,1979
alvem002,Alvey,Mark,https://afltables.com/afl/stats/players/M/Mark_Alvey.html,"Western Bulldogs (1998-2003), Essendon (2004-2005)","Alvey, Mark","['Western Bulldogs (1998-2003)', ' Essendon (2004-2005)']",1998,2005
alvin101,Alvin,Norm,https://afltables.com/afl/stats/players/N/Norm_Alvin.html,Hawthorn (1942-1944),"Alvin, Norm",['Hawthorn (1942-1944)'],1942,1944
alvit001,Alvin,Tom,https://afltables.com/afl/stats/players/T/Tom_Alvin.html,Carlton (1984-1994),"Alvin, Tom",['Carlton (1984-1994)'],1984,1994
amblj101,Ambler,Jim,https://afltables.com/afl/stats/players/J/Jim_Ambler.html,Collingwood (1912),"Ambler, Jim",['Collingwood (1912)'],1912,1912
ambrp001,Ambrose,Patrick,https://afltables.com/afl/stats/players/P/Patrick_Ambrose.html,Essendon (2014-2019),"Ambrose, Patrick",['Essendon (2014-2019)'],2014,2019
ambrr001,Ambrose,Richard,https://afltables.com/afl/stats/players/R/Richard_Ambrose.html,Sydney (1993),"Ambrose, Richard",['Sydney (1993)'],1993,1993
amerb101,Amery,Bill,https://afltables.com/afl/stats/players/B/Bill_Amery.html,Richmond (1915),"Amery, Bill",['Richmond (1915)'],1915,1915
amerl101,Amery,Les,https://afltables.com/afl/stats/players/L/Les_Amery.html,Richmond (1956),"Amery, Les",['Richmond (1956)'],1956,1956
amesl101,Ames,Les,https://afltables.com/afl/stats/players/L/Les_Ames.html,"Collingwood (1931), Fitzroy (1936)","Ames, Les","['Collingwood (1931)', ' Fitzroy (1936)']",1931,1936
ameyb101,Amey,Bert,https://afltables.com/afl/stats/players/B/Bert_Amey.html,Hawthorn (1944),"Amey, Bert",['Hawthorn (1944)'],1944,1944
amonk001,Amon,Karl,https://afltables.com/afl/stats/players/K/Karl_Amon.html,Port Adelaide (2015-2019),"Amon, Karl",['Port Adelaide (2015-2019)'],2015,2019
amoog001,Amoore,Geoff,https://afltables.com/afl/stats/players/G/Geoff_Amoore.html,St Kilda (1983-1984),"Amoore, Geoff",['St Kilda (1983-1984)'],1983,1984
amosm101,Amos,Mark,https://afltables.com/afl/stats/players/M/Mark_Amos.html,"Carlton (1970-1971), Fitzroy (1972)","Amos, Mark","['Carlton (1970-1971)', ' Fitzroy (1972)']",1970,1972
amosr101,Amos,Robert,https://afltables.com/afl/stats/players/R/Robert_Amos.html,Essendon (1973-1979),"Amos, Robert",['Essendon (1973-1979)'],1973,1979
andee102,Andersen,Eric,https://afltables.com/afl/stats/players/E/Eric_Andersen.html,"Melbourne (1926), Western Bulldogs (1929-1930)","Andersen, Eric","['Melbourne (1926)', ' Western Bulldogs (1929-1930)']",1926,1930
andea101,Anderson,Alby,https://afltables.com/afl/stats/players/A/Alby_Anderson.html,"St Kilda (1924), Richmond (1926)","Anderson, Alby","['St Kilda (1924)', ' Richmond (1926)']",1924,1926
andea102,Anderson,Allan,https://afltables.com/afl/stats/players/A/Allan_Anderson.html,Fitzroy (1963),"Anderson, Allan",['Fitzroy (1963)'],1963,1963
andeb106,Anderson,Bernie,https://afltables.com/afl/stats/players/B/Bernie_Anderson.html,Richmond (1959-1960),"Anderson, Bernie",['Richmond (1959-1960)'],1959,1960
andeb101,Anderson,Bill,https://afltables.com/afl/stats/players/B/Bill_Anderson0.html,St Kilda (1901),"Anderson, Bill",['St Kilda (1901)'],1901,1901
andeb105,Anderson,Bill,https://afltables.com/afl/stats/players/B/Bill_Anderson1.html,Geelong (1932),"Anderson, Bill",['Geelong (1932)'],1932,1932
andeb102,Anderson,Billy,https://afltables.com/afl/stats/players/B/Billy_Anderson.html,St Kilda (1912-1913),"Anderson, Billy",['St Kilda (1912-1913)'],1912,1913
andeb007,Anderson,Brady,https://afltables.com/afl/stats/players/B/Brady_Anderson.html,North Melbourne (1998-2000),"Anderson, Brady",['North Melbourne (1998-2000)'],1998,2000
andeb104,Anderson,Bruce,https://afltables.com/afl/stats/players/B/Bruce_Anderson0.html,Essendon (1931-1937),"Anderson, Bruce",['Essendon (1931-1937)'],1931,1937
andeb103,Anderson,Bruce,https://afltables.com/afl/stats/players/B/Bruce_Anderson1.html,Geelong (1919),"Anderson, Bruce",['Geelong (1919)'],1919,1919
andec101,Anderson,Charlie,https://afltables.com/afl/stats/players/C/Charlie_Anderson.html,"Carlton (1924), Sydney (1925-1926), Richmond (1926), Western Bulldogs (1927)","Anderson, Charlie","['Carlton (1924)', ' Sydney (1925-1926)', ' Richmond (1926)', ' Western Bulldogs (1927)']",1924,1927
andec102,Anderson,Claude,https://afltables.com/afl/stats/players/C/Claude_Anderson.html,Sydney (1947),"Anderson, Claude",['Sydney (1947)'],1947,1947
andec103,Anderson,Col,https://afltables.com/afl/stats/players/C/Col_Anderson.html,Melbourne (1972),"Anderson, Col",['Melbourne (1972)'],1972,1972
anded102,Anderson,Dale,https://afltables.com/afl/stats/players/D/Dale_Anderson.html,Melbourne (1953-1954),"Anderson, Dale",['Melbourne (1953-1954)'],1953,1954
anded003,Anderson,Dean,https://afltables.com/afl/stats/players/D/Dean_Anderson.html,"Hawthorn (1988-1992), St Kilda (1993-1996)","Anderson, Dean","['Hawthorn (1988-1992)', ' St Kilda (1993-1996)']",1988,1996
anded101,Anderson,Doug,https://afltables.com/afl/stats/players/D/Doug_Anderson.html,Fitzroy (1925-1926),"Anderson, Doug",['Fitzroy (1925-1926)'],1925,1926
andee101,Anderson,Ernest,https://afltables.com/afl/stats/players/E/Ernest_Anderson.html,Geelong (1898),"Anderson, Ernest",['Geelong (1898)'],1898,1898
andef102,Anderson,Frank,https://afltables.com/afl/stats/players/F/Frank_Anderson0.html,Carlton (1934-1944),"Anderson, Frank",['Carlton (1934-1944)'],1934,1944
andef103,Anderson,Frank,https://afltables.com/afl/stats/players/F/Frank_Anderson1.html,North Melbourne (1942-1944),"Anderson, Frank",['North Melbourne (1942-1944)'],1942,1944
andef104,Anderson,Fred,https://afltables.com/afl/stats/players/F/Fred_Anderson0.html,Fitzroy (1951-1953),"Anderson, Fred",['Fitzroy (1951-1953)'],1951,1953
andef101,Anderson,Fred,https://afltables.com/afl/stats/players/F/Fred_Anderson1.html,Essendon (1908),"Anderson, Fred",['Essendon (1908)'],1908,1908
andeg101,Anderson,George,https://afltables.com/afl/stats/players/G/George_Anderson0.html,"Sydney (1906-1908), University (1911-1914)","Anderson, George","['Sydney (1906-1908)', ' University (1911-1914)']",1906,1914
andeg102,Anderson,George,https://afltables.com/afl/stats/players/G/George_Anderson1.html,Collingwood (1911-1917),"Anderson, George",['Collingwood (1911-1917)'],1911,1917
andeg103,Anderson,Gordon,https://afltables.com/afl/stats/players/G/Gordon_Anderson.html,Hawthorn (1947-1951),"Anderson, Gordon",['Hawthorn (1947-1951)'],1947,1951
andeg105,Anderson,Graeme,https://afltables.com/afl/stats/players/G/Graeme_Anderson0.html,Collingwood (1975-1980),"Anderson, Graeme",['Collingwood (1975-1980)'],1975,1980
andeg104,Anderson,Graeme,https://afltables.com/afl/stats/players/G/Graeme_Anderson1.html,Carlton (1961-1968),"Anderson, Graeme",['Carlton (1961-1968)'],1961,1968
andeg006,Anderson,Greg,https://afltables.com/afl/stats/players/G/Greg_Anderson.html,"Essendon (1988-1992), Adelaide (1993-1996)","Anderson, Greg","['Essendon (1988-1992)', ' Adelaide (1993-1996)']",1988,1996
andeh101,Anderson,Henry,https://afltables.com/afl/stats/players/H/Henry_Anderson.html,Fitzroy (1913),"Anderson, Henry",['Fitzroy (1913)'],1913,1913
andei101,Anderson,Ian,https://afltables.com/afl/stats/players/I/Ian_Anderson.html,Essendon (1967-1971),"Anderson, Ian",['Essendon (1967-1971)'],1967,1971
andej103,Anderson,Jack,https://afltables.com/afl/stats/players/J/Jack_Anderson0.html,St Kilda (1931-1933),"Anderson, Jack",['St Kilda (1931-1933)'],1931,1933
andej104,Anderson,Jack,https://afltables.com/afl/stats/players/J/Jack_Anderson1.html,"Richmond (1932-1933), North Melbourne (1935-1939)","Anderson, Jack","['Richmond (1932-1933)', ' North Melbourne (1935-1939)']",1932,1939
andej006,Anderson,Jed,https://afltables.com/afl/stats/players/J/Jed_Anderson.html,"Hawthorn (2013-2015), North Melbourne (2016-2019)","Anderson, Jed","['Hawthorn (2013-2015)', ' North Melbourne (2016-2019)']",2013,2019
andej101,Anderson,Jim,https://afltables.com/afl/stats/players/J/Jim_Anderson.html,Essendon (1897-1905),"Anderson, Jim",['Essendon (1897-1905)'],1897,1905
andej005,Anderson,Joe,https://afltables.com/afl/stats/players/J/Joe_Anderson.html,Carlton (2007-2010),"Anderson, Joe",['Carlton (2007-2010)'],2007,2010
andej102,Anderson,John,https://afltables.com/afl/stats/players/J/John_Anderson.html,Essendon (1907),"Anderson, John",['Essendon (1907)'],1907,1907
andel101,Anderson,Lindsay,https://afltables.com/afl/stats/players/L/Lindsay_Anderson.html,Melbourne (1901-1906),"Anderson, Lindsay",['Melbourne (1901-1906)'],1901,1906
andel102,Anderson,Lyall,https://afltables.com/afl/stats/players/L/Lyall_Anderson.html,Western Bulldogs (1957-1959),"Anderson, Lyall",['Western Bulldogs (1957-1959)'],1957,1959
anden101,Anderson,Noel,https://afltables.com/afl/stats/players/N/Noel_Anderson.html,"North Melbourne (1959), Richmond (1959-1960)","Anderson, Noel","['North Melbourne (1959)', ' Richmond (1959-1960)']",1959,1960
ander101,Anderson,Ramsay,https://afltables.com/afl/stats/players/R/Ramsay_Anderson.html,"Essendon (1910-1911), University (1912)","Anderson, Ramsay","['Essendon (1910-1911)', ' University (1912)']",1910,1912
ander102,Anderson,Ray,https://afltables.com/afl/stats/players/R/Ray_Anderson.html,Sydney (1968-1969),"Anderson, Ray",['Sydney (1968-1969)'],1968,1969
ander003,Anderson,Robert,https://afltables.com/afl/stats/players/R/Robert_Anderson.html,Western Bulldogs (1980-1984),"Anderson, Robert",['Western Bulldogs (1980-1984)'],1980,1984
andes102,Anderson,Stan,https://afltables.com/afl/stats/players/S/Stan_Anderson.html,Essendon (1919),"Anderson, Stan",['Essendon (1919)'],1919,1919
andes006,Anderson,Stephen,https://afltables.com/afl/stats/players/S/Stephen_Anderson.html,Collingwood (1991),"Anderson, Stephen",['Collingwood (1991)'],1991,1991
andes103,Anderson,Stewart,https://afltables.com/afl/stats/players/S/Stewart_Anderson.html,"St Kilda (1933-1935), North Melbourne (1937-1938)","Anderson, Stewart","['St Kilda (1933-1935)', ' North Melbourne (1937-1938)']",1933,1938
andes007,Anderson,Stuart,https://afltables.com/afl/stats/players/S/Stuart_Anderson.html,"North Melbourne (1994-1997), Fremantle (1998)","Anderson, Stuart","['North Melbourne (1994-1997)', ' Fremantle (1998)']",1994,1998
andes101,Anderson,Syd,https://afltables.com/afl/stats/players/S/Syd_Anderson0.html,Melbourne (1902-1907),"Anderson, Syd",['Melbourne (1902-1907)'],1902,1907
andes104,Anderson,Syd,https://afltables.com/afl/stats/players/S/Syd_Anderson1.html,Melbourne (1939-1941),"Anderson, Syd",['Melbourne (1939-1941)'],1939,1941
andes105,Anderson,Syd,https://afltables.com/afl/stats/players/S/Syd_Anderson2.html,Sydney (1976),"Anderson, Syd",['Sydney (1976)'],1976,1976
andet101,Anderson,Tony,https://afltables.com/afl/stats/players/T/Tony_Anderson.html,Melbourne (1963-1969),"Anderson, Tony",['Melbourne (1963-1969)'],1963,1969
andrb102,Andrew,Bruce,https://afltables.com/afl/stats/players/B/Bruce_Andrew0.html,St Kilda (1958),"Andrew, Bruce",['St Kilda (1958)'],1958,1958
andrb101,Andrew,Bruce,https://afltables.com/afl/stats/players/B/Bruce_Andrew1.html,Collingwood (1928-1934),"Andrew, Bruce",['Collingwood (1928-1934)'],1928,1934
andrg101,Andrew,George,https://afltables.com/afl/stats/players/G/George_Andrew.html,St Kilda (1938),"Andrew, George",['St Kilda (1938)'],1938,1938
andrj101,Andrew,Joe,https://afltables.com/afl/stats/players/J/Joe_Andrew.html,Carlton (1914),"Andrew, Joe",['Carlton (1914)'],1914,1914
andrr101,Andrew,Robin,https://afltables.com/afl/stats/players/R/Robin_Andrew.html,Melbourne (1965),"Andrew, Robin",['Melbourne (1965)'],1965,1965
andra101,Andrew-Street,Alf,https://afltables.com/afl/stats/players/A/Alf_Andrew-Street.html,Collingwood (1933-1934),"Andrew-Street, Alf",['Collingwood (1933-1934)'],1933,1934
andrb103,Andrews,Bob,https://afltables.com/afl/stats/players/B/Bob_Andrews.html,North Melbourne (1962-1963),"Andrews, Bob",['North Melbourne (1962-1963)'],1962,1963
andrg103,Andrews,Gareth,https://afltables.com/afl/stats/players/G/Gareth_Andrews.html,"Geelong (1965-1974), Richmond (1974-1975)","Andrews, Gareth","['Geelong (1965-1974)', ' Richmond (1974-1975)']",1965,1975
andrg102,Andrews,Gordon,https://afltables.com/afl/stats/players/G/Gordon_Andrews.html,Richmond (1956),"Andrews, Gordon",['Richmond (1956)'],1956,1956
andrh001,Andrews,Harris,https://afltables.com/afl/stats/players/H/Harris_Andrews.html,Brisbane Lions (2015-2019),"Andrews, Harris",['Brisbane Lions (2015-2019)'],2015,2019
andrl101,Andrews,Len,https://afltables.com/afl/stats/players/L/Len_Andrews.html,Hawthorn (1946-1948),"Andrews, Len",['Hawthorn (1946-1948)'],1946,1948
andrm101,Andrews,Mike,https://afltables.com/afl/stats/players/M/Mike_Andrews.html,Fitzroy (1966-1972),"Andrews, Mike",['Fitzroy (1966-1972)'],1966,1972
andrn101,Andrews,Norm,https://afltables.com/afl/stats/players/N/Norm_Andrews.html,Fitzroy (1936),"Andrews, Norm",['Fitzroy (1936)'],1936,1936
andrr002,Andrews,Ron,https://afltables.com/afl/stats/players/R/Ron_Andrews.html,"Essendon (1973-1983), Collingwood (1984)","Andrews, Ron","['Essendon (1973-1983)', ' Collingwood (1984)']",1973,1984
angod001,Angove,Damien,https://afltables.com/afl/stats/players/D/Damien_Angove.html,Sydney (1992),"Angove, Damien",['Sydney (1992)'],1992,1992
angug102,Angus,Geoff,https://afltables.com/afl/stats/players/G/Geoff_Angus.html,Hawthorn (1967-1973),"Angus, Geoff",['Hawthorn (1967-1973)'],1967,1973
angug101,Angus,George,https://afltables.com/afl/stats/players/G/George_Angus.html,Collingwood (1902-1911),"Angus, George",['Collingwood (1902-1911)'],1902,1911
angul101,Angus,Les,https://afltables.com/afl/stats/players/L/Les_Angus.html,Collingwood (1928),"Angus, Les",['Collingwood (1928)'],1928,1928
anguw001,Angus,Warwick,https://afltables.com/afl/stats/players/W/Warwick_Angus.html,North Melbourne (1989-1991),"Angus, Warwick",['North Melbourne (1989-1991)'],1989,1991
angwa101,Angwin,Andrew,https://afltables.com/afl/stats/players/A/Andrew_Angwin.html,Hawthorn (1938-1944),"Angwin, Andrew",['Hawthorn (1938-1944)'],1938,1944
angwb101,Angwin,Bill,https://afltables.com/afl/stats/players/B/Bill_Angwin.html,"Melbourne (1913), St Kilda (1913-1914)","Angwin, Bill","['Melbourne (1913)', ' St Kilda (1913-1914)']",1913,1914
angwl001,Angwin,Laurence,https://afltables.com/afl/stats/players/L/Laurence_Angwin.html,Carlton (2003),"Angwin, Laurence",['Carlton (2003)'],2003,2003
annab101,Annand,Bud,https://afltables.com/afl/stats/players/B/Bud_Annand.html,St Kilda (1956-1962),"Annand, Bud",['St Kilda (1956-1962)'],1956,1962
annej001,Annear,John,https://afltables.com/afl/stats/players/J/John_Annear.html,"Collingwood (1981-1983), Richmond (1984-1986), West Coast (1987-1990)","Annear, John","['Collingwood (1981-1983)', ' Richmond (1984-1986)', ' West Coast (1987-1990)']",1981,1990
anneb101,Annesley,Bob,https://afltables.com/afl/stats/players/B/Bob_Annesley.html,Essendon (1945),"Annesley, Bob",['Essendon (1945)'],1945,1945
anstj001,Anstey,Jacob,https://afltables.com/afl/stats/players/J/Jacob_Anstey.html,Carlton (1997-1998),"Anstey, Jacob",['Carlton (1997-1998)'],1997,1998
answc101,Answerth,Clarrie,https://afltables.com/afl/stats/players/C/Clarrie_Answerth.html,Hawthorn (1928-1929),"Answerth, Clarrie",['Hawthorn (1928-1929)'],1928,1929
answn001,Answerth,Noah,https://afltables.com/afl/stats/players/N/Noah_Answerth.html,Brisbane Lions (2019),"Answerth, Noah",['Brisbane Lions (2019)'],2019,2019
anthg101,Anthony,George,https://afltables.com/afl/stats/players/G/George_Anthony.html,Western Bulldogs (1926-1927),"Anthony, George",['Western Bulldogs (1926-1927)'],1926,1927
anthj101,Anthony,John,https://afltables.com/afl/stats/players/J/John_Anthony0.html,St Kilda (1972),"Anthony, John",['St Kilda (1972)'],1972,1972
anthj002,Anthony,John,https://afltables.com/afl/stats/players/J/John_Anthony1.html,"Collingwood (2008-2010), Fremantle (2011-2012)","Anthony, John","['Collingwood (2008-2010)', ' Fremantle (2011-2012)']",2008,2012
anthl001,Anthony,Liam,https://afltables.com/afl/stats/players/L/Liam_Anthony.html,North Melbourne (2009-2014),"Anthony, Liam",['North Melbourne (2009-2014)'],2009,2014
anthm101,Anthony,Mick,https://afltables.com/afl/stats/players/M/Mick_Anthony.html,"Melbourne (1920-1924), St Kilda (1926)","Anthony, Mick","['Melbourne (1920-1924)', ' St Kilda (1926)']",1920,1926
antoa101,Anton,Alan,https://afltables.com/afl/stats/players/A/Alan_Anton.html,Fitzroy (1955),"Anton, Alan",['Fitzroy (1955)'],1955,1955
antoc101,Antonie,Colin,https://afltables.com/afl/stats/players/C/Colin_Antonie.html,St Kilda (1969-1971),"Antonie, Colin",['St Kilda (1969-1971)'],1969,1971
antod001,Antonowicz,David,https://afltables.com/afl/stats/players/D/David_Antonowicz.html,West Coast (2000),"Antonowicz, David",['West Coast (2000)'],2000,2000
antrt001,Antrobus,Tony,https://afltables.com/afl/stats/players/T/Tony_Antrobus.html,"Essendon (1987-1990), St Kilda (1991)","Antrobus, Tony","['Essendon (1987-1990)', ' St Kilda (1991)']",1987,1991
apenm001,Apeness,Michael,https://afltables.com/afl/stats/players/M/Michael_Apeness.html,Fremantle (2014-2018),"Apeness, Michael",['Fremantle (2014-2018)'],2014,2018
applf001,Appleby,Flynn,https://afltables.com/afl/stats/players/F/Flynn_Appleby.html,Collingwood (2018),"Appleby, Flynn",['Collingwood (2018)'],2018,2018
appla101,Appleton,Alf,https://afltables.com/afl/stats/players/A/Alf_Appleton.html,Fitzroy (1907),"Appleton, Alf",['Fitzroy (1907)'],1907,1907
applr101,Appleton,Rod,https://afltables.com/afl/stats/players/R/Rod_Appleton.html,Fitzroy (1975),"Appleton, Rod",['Fitzroy (1975)'],1975,1975
applp101,Appleyard,Percy,https://afltables.com/afl/stats/players/P/Percy_Appleyard.html,Sydney (1957-1960),"Appleyard, Percy",['Sydney (1957-1960)'],1957,1960
apter101,Apted,Roy,https://afltables.com/afl/stats/players/R/Roy_Apted.html,St Kilda (1959-1963),"Apted, Roy",['St Kilda (1959-1963)'],1959,1963
arbrj101,Arbrew,Jack,https://afltables.com/afl/stats/players/J/Jack_Arbrew.html,"Geelong (1909), Richmond (1913-1914)","Arbrew, Jack","['Geelong (1909)', ' Richmond (1913-1914)']",1909,1914
arcem001,Arceri,Mark,https://afltables.com/afl/stats/players/M/Mark_Arceri.html,"North Melbourne (1984-1990), Carlton (1991-1992), St Kilda (1993)","Arceri, Mark","['North Melbourne (1984-1990)', ' Carlton (1991-1992)', ' St Kilda (1993)']",1984,1993
archb102,Arch,Bill,https://afltables.com/afl/stats/players/B/Bill_Arch.html,Carlton (1958-1962),"Arch, Bill",['Carlton (1958-1962)'],1958,1962
archb101,Archbold,Barry,https://afltables.com/afl/stats/players/B/Barry_Archbold.html,Carlton (1955),"Archbold, Barry",['Carlton (1955)'],1955,1955
archa101,Archer,Artie,https://afltables.com/afl/stats/players/A/Artie_Archer.html,St Kilda (1898),"Archer, Artie",['St Kilda (1898)'],1898,1898
archd001,Archer,Daniel,https://afltables.com/afl/stats/players/D/Daniel_Archer.html,St Kilda (2011),"Archer, Daniel",['St Kilda (2011)'],2011,2011
archg002,Archer,Glenn,https://afltables.com/afl/stats/players/G/Glenn_Archer.html,North Melbourne (1992-2007),"Archer, Glenn",['North Melbourne (1992-2007)'],1992,2007
archj101,Archer,Joe,https://afltables.com/afl/stats/players/J/Joe_Archer.html,Carlton (1899),"Archer, Joe",['Carlton (1899)'],1899,1899
archt101,Archer,Tim,https://afltables.com/afl/stats/players/T/Tim_Archer.html,St Kilda (1923-1924),"Archer, Tim",['St Kilda (1923-1924)'],1923,1924
archg101,Archibald,George,https://afltables.com/afl/stats/players/G/George_Archibald.html,Melbourne (1941-1945),"Archibald, George",['Melbourne (1941-1945)'],1941,1945
