id,attendance,date,daynight,fieldcond,hometeam,howscored,lp,number,oscorer,pitches,precip,save,site,sky,starttime,temp,timeofgame,ump1b,ump2b,ump3b,umphome,umplf,umprf,usedh,visteam,winddir,windspeed,wp
ARI201206190,21568,2012-06-19,night,dry,ARI,park,putzj001,0.0,rausg701,pitches,none,wilht001,PHO01,dome,6:40PM,81,0 days 03:59:00.000000000,ticht901,vanol901,randt901,gormb901,,,false,SEA,unknown,0,furbc001
ARI201206200,29630,2012-06-20,day,dry,ARI,park,vargj001,0.0,rausg701,pitches,none,,PHO01,dome,12:40PM,77,0 days 02:56:00.000000000,vanol901,randt901,gormb901,ticht901,,,false,SEA,unknown,0,cahit001
ARI201206220,34654,2012-06-22,night,dry,ARI,park,samaj001,0.0,johnr701,pitches,none,hernd002,PHO01,dome,6:40PM,81,0 days 03:03:00.000000000,emmep901,barrs901,mealj901,darlg901,,,false,CHN,unknown,0,ziegb001
ARI201206230,38542,2012-06-23,night,dry,ARI,park,mahop002,0.0,johnr701,pitches,none,,PHO01,dome,7:10PM,79,0 days 03:31:00.000000000,barrs901,mealj901,darlg901,emmep901,,,false,CHN,unknown,0,bresc001
ARI201206240,33448,2012-06-24,day,dry,ARI,park,garzm001,0.0,johnr701,pitches,none,,PHO01,dome,1:11PM,76,0 days 02:43:00.000000000,mealj901,darlg901,emmep901,barrs901,,,false,CHN,unknown,0,milew001
ARI201207020,19633,2012-07-02,night,dry,ARI,park,cahit001,0.0,rausg701,pitches,none,thatj001,PHO01,dome,6:40PM,82,0 days 02:46:00.000000000,cedeg901,barkl901,mcclt901,johna901,,,false,SDN,unknown,0,richc002
ARI201207030,21329,2012-07-03,night,dry,ARI,park,bauet001,0.0,rausg701,pitches,none,,PHO01,dome,6:40PM,80,0 days 03:25:00.000000000,barkl901,mcclt901,johna901,cedeg901,,,false,SDN,unknown,0,ohler001
ARI201207040,48819,2012-07-04,night,dry,ARI,park,hernd002,0.0,rausg701,pitches,none,streh001,PHO01,dome,6:40PM,74,0 days 02:57:00.000000000,mcclt901,johna901,cedeg901,barkl901,,,false,SDN,unknown,0,gregl001
ARI201207050,23002,2012-07-05,night,dry,ARI,park,milew001,0.0,johnr701,pitches,none,jansk001,PHO01,dome,6:40PM,78,0 days 02:45:00.000000000,marqa901,onorb901,bakej902,fairc901,,,false,LAN,unknown,0,eovan001
ARI201207060,24891,2012-07-06,night,dry,ARI,park,kersc001,0.0,johnr701,pitches,none,putzj001,PHO01,dome,6:40PM,79,0 days 03:23:00.000000000,onorb901,bakej902,fairc901,marqa901,,,false,LAN,unknown,0,collj001
ARI201207070,36903,2012-07-07,night,dry,ARI,park,billc001,0.0,johnr701,pitches,none,putzj001,PHO01,dome,7:10PM,79,0 days 02:30:00.000000000,bakej902,fairc901,marqa901,onorb901,,,false,LAN,unknown,0,cahit001
ARI201207080,30523,2012-07-08,day,dry,ARI,park,capuc001,0.0,johnr701,pitches,none,corbp001,PHO01,dome,1:10PM,76,0 days 02:57:00.000000000,fairc901,marqa901,onorb901,bakej902,,,false,LAN,unknown,0,bauet001
ARI201207200,23567,2012-07-20,night,dry,ARI,park,norrb001,0.0,johnr701,pitches,none,,PHO01,dome,6:40PM,80,0 days 03:39:00.000000000,nauep901,demud901,eddid901,danlk901,,,false,HOU,unknown,0,cahit001
ARI201207210,35665,2012-07-21,night,dry,ARI,park,keucd001,0.0,johnr701,pitches,none,,PHO01,dome,5:10PM,79,0 days 03:12:00.000000000,demud901,eddid901,danlk901,nauep901,,,false,HOU,unknown,0,milew001
ARI201207220,20951,2012-07-22,day,dry,ARI,park,lylej001,0.0,johnr701,pitches,none,,PHO01,dome,1:10PM,77,0 days 02:37:00.000000000,eddid901,bakej902,nauep901,demud901,,,false,HOU,unknown,0,collj001
ARI201207230,20056,2012-07-23,night,dry,ARI,park,sancj002,0.0,rausg701,pitches,none,putzj001,PHO01,dome,6:40PM,79,0 days 02:44:00.000000000,wegnm901,bellw901,campa902,wintm901,,,false,COL,unknown,0,kenni001
ARI201207240,20432,2012-07-24,night,dry,ARI,park,cabre002,0.0,rausg701,pitches,none,,PHO01,dome,6:40PM,79,0 days 02:48:00.000000000,bellw901,campa902,wintm901,wegnm901,,,false,COL,unknown,0,saunj001
ARI201207250,23385,2012-07-25,night,dry,ARI,park,cahit001,0.0,rausg701,pitches,none,betar001,PHO01,dome,6:40PM,79,0 days 02:49:00.000000000,campa902,wintm901,wegnm901,bellw901,,,false,COL,unknown,0,franj003
ARI201207260,22010,2012-07-26,night,dry,ARI,park,milew001,0.0,rausg701,pitches,none,parnb001,PHO01,dome,6:40PM,79,0 days 03:19:00.000000000,ticht901,randt901,davib902,gormb901,,,false,NYN,unknown,0,harvm001
ARI201207270,23150,2012-07-27,night,dry,ARI,park,niesj001,0.0,johnr701,pitches,none,,PHO01,dome,6:39PM,79,0 days 02:36:00.000000000,randt901,davib902,gormb901,ticht901,,,false,NYN,unknown,0,collj001
ARI201207280,33759,2012-07-28,night,dry,ARI,park,younc003,0.0,johnr701,pitches,none,putzj001,PHO01,dome,5:10PM,78,0 days 02:59:00.000000000,davib902,gormb901,ticht901,randt901,,,false,NYN,unknown,0,kenni001
ARI201207290,32134,2012-07-29,day,dry,ARI,park,saunj001,0.0,johnr701,pitches,none,,PHO01,dome,1:10PM,76,0 days 02:39:00.000000000,gormb901,ticht901,randt901,davib902,,,false,NYN,unknown,0,dickr001
ARI201208100,29362,2012-08-10,night,dry,ARI,park,cahit001,0.0,johnr701,pitches,none,,PHO01,dome,6:40PM,82,0 days 03:13:00.000000000,iassd901,reybd901,buckc901,scotd901,,,false,WAS,unknown,0,stras001
ARI201208110,34030,2012-08-11,night,dry,ARI,park,milew001,0.0,johnr701,pitches,none,clipt001,PHO01,dome,5:10PM,79,0 days 03:07:00.000000000,reybd901,muchm901,buckc901,iassd901,,,false,WAS,unknown,0,jacke001
ARI201208120,27345,2012-08-12,day,dry,ARI,park,detwr001,0.0,johnr701,pitches,none,putzj001,PHO01,dome,1:11PM,77,0 days 02:50:00.000000000,muchm901,buckc901,iassd901,reybd901,,,false,WAS,unknown,0,corbp001
ARI201208200,17707,2012-08-20,night,dry,ARI,park,saunj001,0.0,rausg701,pitches,none,,PHO01,dome,6:40PM,81,0 days 02:30:00.000000000,barrl901,reynj901,hoyej901,joycj901,,,false,MIA,unknown,0,buehm001
ARI201208210,17434,2012-08-21,night,dry,ARI,park,demes001,0.0,rausg701,pitches,none,cishs001,PHO01,dome,6:40PM,79,0 days 03:38:00.000000000,reynj901,hoyej901,joycj901,barrl901,,,false,MIA,unknown,0,gaudc001
ARI201208221,17239,2012-08-22,day,dry,ARI,park,turnj002,1.0,rausg701,pitches,none,putzj001,PHO01,dome,12:41PM,77,0 days 02:20:00.000000000,campa902,joycj901,barrl901,hoyej901,,,false,MIA,unknown,0,skagt001
ARI201208222,20027,2012-08-22,night,dry,ARI,park,leblw001,2.0,rausg701,pitches,none,putzj001,PHO01,dome,6:40PM,74,0 days 02:27:00.000000000,joycj901,barrl901,campa902,reynj901,,,false,MIA,unknown,0,milew001
ARI201208240,32726,2012-08-24,night,dry,ARI,park,corbp001,0.0,johnr701,pitches,none,,PHO01,dome,6:40PM,78,0 days 02:37:00.000000000,wintm901,nelsj901,guccc901,campa902,,,false,SDN,unknown,0,stule002
ARI201208250,27619,2012-08-25,night,dry,ARI,park,kenni001,0.0,johnr701,pitches,none,,PHO01,dome,5:10PM,77,0 days 02:30:00.000000000,nelsj901,guccc901,campa902,tscht901,,,false,SDN,unknown,0,richc002
ARI201208260,28172,2012-08-26,day,dry,ARI,park,cahit001,0.0,johnr701,pitches,none,gregl001,PHO01,dome,1:10PM,75,0 days 03:13:00.000000000,guccc901,(none),campa902,nelsj901,,,false,SDN,unknown,0,volqe001
ARI201208270,17966,2012-08-27,night,dry,ARI,park,skagt001,0.0,rausg701,pitches,none,chapa001,PHO01,dome,6:40PM,77,0 days 02:57:00.000000000,porta901,kulpr901,cousd901,wolfj901,,,false,CIN,unknown,0,arrob001
ARI201208280,20550,2012-08-28,night,dry,ARI,park,milew001,0.0,rausg701,pitches,none,chapa001,PHO01,dome,6:40PM,78,0 days 02:40:00.000000000,kulpr901,cousd901,wolfj901,porta901,,,false,CIN,unknown,0,cuetj001
ARI201208290,18451,2012-08-29,day,dry,ARI,park,corbp001,0.0,rausg701,pitches,none,,PHO01,dome,12:40PM,76,0 days 02:49:00.000000000,cousd901,wolfj901,porta901,kulpr901,,,false,CIN,unknown,0,latom001
ARI201209110,23966,2012-09-11,night,dry,ARI,park,kersc001,0.0,rausg701,pitches,none,hernd002,PHO01,dome,6:40PM,74,0 days 02:41:00.000000000,scotd901,millb901,buckc901,iassd901,,,false,LAN,unknown,0,kenni001
ARI201209120,25048,2012-09-12,night,dry,ARI,park,haraa001,0.0,rausg701,pitches,none,hernd002,PHO01,dome,6:40PM,75,0 days 02:26:00.000000000,millb901,buckc901,iassd901,scotd901,,,false,LAN,unknown,0,cahit001
ARI201209140,31856,2012-09-14,night,unknown,ARI,park,skagt001,0.0,johnr701,pitches,unknown,,PHO01,sunny,6:40PM,93,0 days 03:33:00.000000000,hoyej901,joycj901,barrl901,reynj901,,,false,SFN,tolf,12,cainm001
ARI201209150,39169,2012-09-15,night,dry,ARI,park,milew001,0.0,johnr701,pitches,none,romos001,PHO01,dome,5:10PM,75,0 days 02:51:00.000000000,joycj901,barrl901,reynj901,hoyej901,,,false,SFN,unknown,0,zitob001
ARI201209160,29051,2012-09-16,day,dry,ARI,park,voger001,0.0,johnr701,pitches,none,,PHO01,dome,1:10PM,72,0 days 03:00:00.000000000,barrl901,reynj901,hoyej901,joycj901,,,false,SFN,unknown,0,corbp001
ARI201209180,20811,2012-09-18,night,unknown,ARI,park,stule002,0.0,rausg701,pitches,unknown,putzj001,PHO01,sunny,6:40PM,99,0 days 02:29:00.000000000,danlk901,nauep901,demud901,eddid901,,,false,SDN,ltor,5,kenni001
ARI201209190,21013,2012-09-19,night,unknown,ARI,park,volqe001,0.0,rausg701,pitches,unknown,,PHO01,sunny,6:40PM,104,0 days 02:41:00.000000000,nauep901,demud901,eddid901,danlk901,,,false,SDN,tolf,6,cahit001
ARI201209200,17821,2012-09-20,day,dry,ARI,park,skagt001,0.0,rausg701,pitches,none,bassa001,PHO01,dome,12:41PM,73,0 days 02:51:00.000000000,demud901,eddid901,danlk901,nauep901,,,false,SDN,unknown,0,richc002
ARI201209280,28463,2012-09-28,night,unknown,ARI,park,woodt004,0.0,johnr701,pitches,unknown,,PHO01,sunny,6:40PM,98,0 days 03:02:00.000000000,vanol901,belld901,laynj901,estam901,,,false,CHN,ltor,9,kenni001
ARI201209290,29084,2012-09-29,night,dry,ARI,park,germj001,0.0,johnr701,pitches,none,,PHO01,dome,5:10PM,75,0 days 02:57:00.000000000,belld901,laynj901,estam901,vanol901,,,false,CHN,unknown,0,cahit001
ARI201209300,35535,2012-09-30,day,dry,ARI,park,shawb001,0.0,johnr701,pitches,none,,PHO01,dome,1:10PM,73,0 days 03:05:00.000000000,laynj901,estam901,vanol901,belld901,,,false,CHN,unknown,0,rusic001
ARI201210010,24123,2012-10-01,night,unknown,ARI,park,bergb002,0.0,rausg701,pitches,unknown,roenj001,PHO01,sunny,6:40PM,99,0 days 04:14:00.000000000,mealj901,rippm901,barrs901,darlg901,,,false,COL,tolf,1,outmj001
ARI201210020,22466,2012-10-02,night,unknown,ARI,park,betar001,0.0,rausg701,pitches,unknown,,PHO01,sunny,6:40PM,100,0 days 02:51:00.000000000,rippm901,barrs901,darlg901,mealj901,,,false,COL,tocf,2,ziegb001
ARI201210030,24344,2012-10-03,day,dry,ARI,park,kenni001,0.0,rausg701,pitches,none,belim001,PHO01,dome,4:10PM,74,0 days 03:16:00.000000000,barrs901,darlg901,mealj901,rippm901,,,false,COL,unknown,0,franj003
ATL201204130,50635,2012-04-13,night,unknown,ATL,park,rodrf003,0.0,wilkj701,pitches,unknown,kimbc001,ATL02,cloudy,7:38PM,69,0 days 03:22:00.000000000,guccc901,tscht901,nelsj901,welkb901,,,false,MIL,rtol,2,ventj001
ATL201204140,37408,2012-04-14,night,unknown,ATL,park,marcs001,0.0,wilkj701,pitches,unknown,kimbc001,ATL02,sunny,7:10PM,75,0 days 02:44:00.000000000,tscht901,nelsj901,welkb901,guccc901,,,false,MIL,rtol,7,minom001
ATL201204150,30831,2012-04-15,day,unknown,ATL,park,narvc001,0.0,wilkj701,pitches,unknown,,ATL02,unknown,1:35PM,75,0 days 02:58:00.000000000,nelsj901,welkb901,guccc901,tscht901,,,false,MIL,tocf,12,beacb001
ATL201204160,16161,2012-04-16,night,unknown,ATL,park,hanst001,0.0,stamm701,pitches,unknown,,ATL02,unknown,7:10PM,71,0 days 02:24:00.000000000,schrp901,welkt901,estam901,everm901,,,false,NYN,fromrf,7,gee-d001
ATL201204170,18732,2012-04-17,night,unknown,ATL,park,santj003,0.0,stamm701,pitches,unknown,,ATL02,unknown,7:10PM,68,0 days 02:53:00.000000000,welkt901,estam901,everm901,schrp901,,,false,NYN,ltor,12,delgr001
ATL201204180,17909,2012-04-18,day,wet,ATL,park,dickr001,0.0,stamm701,pitches,rain,,ATL02,unknown,12:12PM,62,0 days 03:17:00.000000000,estam901,everm901,schrp901,welkt901,,,false,NYN,torf,5,martc005
ATL201204270,36215,2012-04-27,night,unknown,ATL,park,burna001,0.0,wilkj701,pitches,unknown,medlk001,ATL02,cloudy,7:35PM,75,0 days 02:57:00.000000000,danlk901,eddid901,nauep901,demud901,,,false,PIT,torf,11,hanst001
ATL201204280,34086,2012-04-28,night,unknown,ATL,park,delgr001,0.0,wilkj701,pitches,unknown,hanrj001,ATL02,sunny,7:10PM,81,0 days 03:13:00.000000000,eddid901,nauep901,demud901,danlk901,,,false,PIT,tocf,6,bedae001
ATL201204290,30419,2012-04-29,day,unknown,ATL,park,corrk001,0.0,wilkj701,pitches,unknown,kimbc001,ATL02,sunny,1:35PM,81,0 days 03:25:00.000000000,nauep901,demud901,danlk901,eddid901,,,false,PIT,rtol,5,hudst001
ATL201204300,17181,2012-04-30,night,unknown,ATL,park,minom001,0.0,wilkj701,pitches,unknown,,ATL02,unknown,7:10PM,84,0 days 02:49:00.000000000,demud901,danlk901,eddid901,nauep901,,,false,PIT,ltor,5,mcdoj004
ATL201205010,21640,2012-05-01,night,unknown,ATL,park,ventj001,0.0,stamm701,pitches,unknown,papej001,ATL02,cloudy,7:10PM,84,0 days 02:46:00.000000000,hoyej901,joycj901,reynj901,estam901,,,false,PHI,rtol,6,basta001
ATL201205020,26504,2012-05-02,night,unknown,ATL,park,sancb001,0.0,stamm701,pitches,unknown,,ATL02,cloudy,7:10PM,87,0 days 04:00:00.000000000,joycj901,reynj901,estam901,hoyej901,,,false,PHI,rtol,7,durbc001
ATL201205030,24015,2012-05-03,day,unknown,ATL,park,delgr001,0.0,stamm701,pitches,unknown,,ATL02,cloudy,12:10PM,81,0 days 02:02:00.000000000,reynj901,estam901,hoyej901,joycj901,,,false,PHI,fromcf,4,blanj001
ATL201205140,19697,2012-05-14,night,unknown,ATL,park,ventj001,0.0,stamm701,pitches,unknown,marss002,ATL02,cloudy,7:11PM,79,0 days 03:02:00.000000000,fleta901,drakr901,westj901,holbs901,,,false,CIN,torf,11,ondrl001
ATL201205150,21530,2012-05-15,night,unknown,ATL,park,cuetj001,0.0,stamm701,pitches,unknown,,ATL02,unknown,7:10PM,76,0 days 02:51:00.000000000,drakr901,westj901,holbs901,fleta901,,,false,CIN,ltor,7,hudst001
ATL201205160,21106,2012-05-16,night,unknown,ATL,park,minom001,0.0,wilkj701,pitches,unknown,,ATL02,cloudy,7:11PM,79,0 days 02:49:00.000000000,westj901,holbs901,fleta901,drakr901,,,false,MIA,ltor,10,buehm001
ATL201205170,27724,2012-05-17,night,unknown,ATL,park,nolar001,0.0,wilkj701,pitches,unknown,,ATL02,cloudy,7:11PM,81,0 days 02:42:00.000000000,holbs901,fleta901,drakr901,westj901,,,false,MIA,tocf,5,beacb001
ATL201205250,37663,2012-05-25,night,unknown,ATL,park,hudst001,0.0,stamm701,pitches,unknown,clipt001,ATL02,cloudy,7:36PM,88,0 days 02:55:00.000000000,demud901,danlk901,gonzm901,eddid901,,,false,WAS,ltor,5,wangc001
ATL201205260,42698,2012-05-26,day,unknown,ATL,park,medlk001,0.0,stamm701,pitches,unknown,clipt001,ATL02,cloudy,4:06PM,90,0 days 03:10:00.000000000,danlk901,nauep901,eddid901,demud901,,,false,WAS,rtol,3,stras001
ATL201205270,38543,2012-05-27,night,unknown,ATL,park,beacb001,0.0,stamm701,pitches,unknown,,ATL02,sunny,8:06PM,85,0 days 03:10:00.000000000,nauep901,eddid901,demud901,danlk901,,,false,WAS,tolf,14,gonzg003
ATL201205280,42426,2012-05-28,day,unknown,ATL,park,hanst001,0.0,wilkj701,pitches,unknown,,ATL02,unknown,1:11PM,82,0 days 03:10:00.000000000,cuzzp901,gonzm901,gibsg901,davig901,,,false,SLN,fromcf,9,lynnl001
ATL201205290,26218,2012-05-29,night,unknown,ATL,park,westj001,0.0,wilkj701,pitches,unknown,kimbc001,ATL02,cloudy,7:10PM,82,0 days 02:43:00.000000000,gonzm901,gibsg901,davig901,cuzzp901,,,false,SLN,fromrf,6,delgr001
ATL201205300,28474,2012-05-30,night,unknown,ATL,park,rzepm001,0.0,wilkj701,pitches,unknown,kimbc001,ATL02,cloudy,7:10PM,89,0 days 02:44:00.000000000,gibsg901,davig901,cuzzp901,gonzm901,,,false,SLN,ltor,5,ventj001
ATL201206080,42488,2012-06-08,night,unknown,ATL,park,cordf002,0.0,stamm701,pitches,unknown,,ATL02,cloudy,7:36PM,84,0 days 03:53:00.000000000,belld901,conrc901,laynj901,wendh902,,,false,TOR,rtol,8,martc005
ATL201206090,32819,2012-06-09,day,unknown,ATL,park,hutcd001,0.0,stamm701,pitches,unknown,kimbc001,ATL02,cloudy,4:07PM,86,0 days 02:34:00.000000000,conrc901,laynj901,wendh902,belld901,,,false,TOR,rtol,9,hanst001
ATL201206100,20222,2012-06-10,day,unknown,ATL,park,hernl003,0.0,stamm701,pitches,unknown,,ATL02,unknown,1:39PM,71,0 days 03:14:00.000000000,laynj901,wendh902,belld901,conrc901,,,false,TOR,rtol,5,villc001
ATL201206110,42669,2012-06-11,night,unknown,ATL,park,delgr001,0.0,wilkj701,pitches,unknown,,ATL02,unknown,7:11PM,79,0 days 03:01:00.000000000,onorb901,hallt901,fairc901,marqa901,,,false,NYA,ltor,8,novai001
ATL201206120,41452,2012-06-12,night,unknown,ATL,park,ventj001,0.0,wilkj701,pitches,unknown,sorir001,ATL02,cloudy,7:10PM,84,0 days 03:04:00.000000000,hallt901,fairc901,marqa901,onorb901,,,false,NYA,ltor,11,sabac001
ATL201206130,48938,2012-06-13,night,unknown,ATL,park,hudst001,0.0,wilkj701,pitches,unknown,sorir001,ATL02,cloudy,7:11PM,83,0 days 03:36:00.000000000,fairc901,marqa901,onorb901,hallt901,,,false,NYA,rtol,4,kuroh001
ATL201206150,30384,2012-06-15,night,unknown,ATL,park,matub001,0.0,stamm701,pitches,unknown,kimbc001,ATL02,cloudy,7:36PM,82,0 days 02:55:00.000000000,kulpr901,reybd901,wolfj901,cousd901,,,false,BAL,rtol,9,durbc001
ATL201206160,41131,2012-06-16,night,unknown,ATL,park,beacb001,0.0,stamm701,pitches,unknown,,ATL02,cloudy,7:16PM,80,0 days 02:22:00.000000000,reybd901,wolfj901,cousd901,kulpr901,,,false,BAL,rtol,8,hammj002
ATL201206170,29530,2012-06-17,day,unknown,ATL,park,delgr001,0.0,stamm701,pitches,unknown,johnj010,ATL02,sunny,1:37PM,82,0 days 02:33:00.000000000,wolfj901,cousd901,kulpr901,reybd901,,,false,BAL,torf,2,chenw001
ATL201206260,23513,2012-06-26,night,unknown,ATL,park,hudsd001,0.0,stamm701,pitches,unknown,,ATL02,sunny,7:11PM,88,0 days 03:01:00.000000000,carav901,welkb901,nelsj901,guccc901,,,false,ARI,fromcf,8,hudst001
ATL201206270,20039,2012-06-27,night,unknown,ATL,park,cahit001,0.0,stamm701,pitches,unknown,kimbc001,ATL02,sunny,7:10PM,89,0 days 02:35:00.000000000,welkb901,nelsj901,guccc901,carav901,,,false,ARI,fromcf,4,hanst001
ATL201206280,21913,2012-06-28,night,unknown,ATL,park,kimbc001,0.0,stamm701,pitches,unknown,putzj001,ATL02,sunny,7:11PM,97,0 days 03:13:00.000000000,nelsj901,guccc901,carav901,welkb901,,,false,ARI,torf,9,hernd002
ATL201206290,32299,2012-06-29,night,unknown,ATL,park,durbc001,0.0,wilkj701,pitches,unknown,clipt001,ATL02,sunny,7:36PM,101,0 days 03:15:00.000000000,hudsm901,mcclt901,rungb901,barrt901,,,false,WAS,ltor,4,burns001
ATL201206300,26491,2012-06-30,day,unknown,ATL,park,stras001,0.0,wilkj701,pitches,unknown,kimbc001,ATL02,sunny,4:08PM,104,0 days 03:14:00.000000000,mcclt901,rungb901,barrt901,hudsm901,,,false,WAS,ltor,5,minom001
ATL201207010,18796,2012-07-01,day,unknown,ATL,park,hudst001,0.0,wilkj701,pitches,unknown,,ATL02,cloudy,1:37PM,101,0 days 03:02:00.000000000,rungb901,barrt901,hudsm901,mcclt901,,,false,WAS,ltor,4,gonzg003
ATL201207020,22292,2012-07-02,night,unknown,ATL,park,hanst001,0.0,stamm701,pitches,unknown,russj003,ATL02,cloudy,7:11PM,91,0 days 02:32:00.000000000,dimum901,reynj901,hoyej901,joycj901,,,false,CHN,ltor,6,samaj001
ATL201207030,27834,2012-07-03,night,unknown,ATL,park,volsc001,0.0,stamm701,pitches,unknown,,ATL02,unknown,8:02PM,72,0 days 03:01:00.000000000,reynj901,hoyej901,joycj901,dimum901,,,false,CHN,fromlf,4,jurrj001
ATL201207040,40604,2012-07-04,night,unknown,ATL,park,delgr001,0.0,stamm701,pitches,unknown,,ATL02,cloudy,7:12PM,82,0 days 02:46:00.000000000,hoyej901,joycj901,dimum901,reynj901,,,false,CHN,ltor,7,mahop002
ATL201207050,24408,2012-07-05,night,unknown,ATL,park,garzm001,0.0,stamm701,pitches,unknown,,ATL02,cloudy,7:11PM,96,0 days 02:50:00.000000000,joycj901,dimum901,reynj901,hoyej901,,,false,CHN,fromlf,10,minom001
ATL201207130,37020,2012-07-13,night,unknown,ATL,park,younc003,0.0,stamm701,pitches,unknown,kimbc001,ATL02,unknown,7:36PM,73,0 days 03:41:00.000000000,iassd901,buckc901,millb901,scotd901,,,false,NYN,ltor,6,martc005
ATL201207140,32565,2012-07-14,day,unknown,ATL,park,parnb001,0.0,stamm701,pitches,unknown,kimbc001,ATL02,cloudy,4:06PM,89,0 days 03:31:00.000000000,buckc901,millb901,scotd901,iassd901,,,false,NYN,rtol,9,varva001
ATL201207150,23382,2012-07-15,day,unknown,ATL,park,santj003,0.0,stamm701,pitches,unknown,,ATL02,unknown,1:35PM,87,0 days 02:40:00.000000000,millb901,scotd901,iassd901,buckc901,,,false,NYN,rtol,5,sheeb001
ATL201207170,29623,2012-07-17,night,unknown,ATL,park,jurrj001,0.0,wilkj701,pitches,unknown,,ATL02,cloudy,7:11PM,77,0 days 03:00:00.000000000,coope901,fostm901,reybd901,kellj901,,,false,SFN,tocf,5,zitob001
ATL201207180,29410,2012-07-18,night,unknown,ATL,park,varva001,0.0,wilkj701,pitches,unknown,,ATL02,overcast,8:26PM,76,0 days 04:08:00.000000000,fostm901,reybd901,kellj901,coope901,,,false,SFN,ltor,4,garcj002
ATL201207190,29635,2012-07-19,day,unknown,ATL,park,bumgm001,0.0,wilkj701,pitches,unknown,kimbc001,ATL02,cloudy,12:10PM,84,0 days 02:21:00.000000000,reybd901,kellj901,coope901,fostm901,,,false,SFN,ltor,2,hudst001
ATL201207270,42239,2012-07-27,night,unknown,ATL,park,hamec001,0.0,wilkj701,pitches,unknown,,ATL02,overcast,7:35PM,85,0 days 02:44:00.000000000,barkl901,cedeg901,muchm901,culbf901,,,false,PHI,ltor,6,sheeb001
ATL201207280,39886,2012-07-28,night,unknown,ATL,park,blanj001,0.0,wilkj701,pitches,unknown,kimbc001,ATL02,sunny,7:10PM,94,0 days 02:14:00.000000000,cedeg901,muchm901,culbf901,barkl901,,,false,PHI,fromlf,8,minom001
ATL201207290,23726,2012-07-29,day,unknown,ATL,park,hallr001,0.0,wilkj701,pitches,unknown,,ATL02,sunny,1:36PM,90,0 days 02:55:00.000000000,muchm901,culbf901,barkl901,cedeg901,,,false,PHI,ltor,10,hudst001
ATL201207300,22624,2012-07-30,night,unknown,ATL,park,buehm001,0.0,stamm701,pitches,unknown,,ATL02,sunny,7:10PM,94,0 days 02:55:00.000000000,drakr901,westj901,holbs901,fleta901,,,false,MIA,ltor,8,hanst001
ATL201207310,21819,2012-07-31,night,unknown,ATL,park,nolar001,0.0,stamm701,pitches,unknown,,ATL02,unknown,7:11PM,86,0 days 02:42:00.000000000,westj901,holbs901,fleta901,drakr901,,,false,MIA,ltor,7,medlk001
ATL201208010,18133,2012-08-01,night,unknown,ATL,park,sheeb001,0.0,stamm701,pitches,unknown,cishs001,ATL02,unknown,7:10PM,89,0 days 03:03:00.000000000,holbs901,fleta901,drakr901,westj901,,,false,MIA,ltor,8,zambc001
ATL201208020,19685,2012-08-02,night,unknown,ATL,park,eovan001,0.0,stamm701,pitches,unknown,,ATL02,unknown,7:16PM,87,0 days 02:56:00.000000000,fleta901,drakr901,westj901,holbs901,,,false,MIA,fromcf,11,martc005
